_data,timestamp
-0.135,1741620184385844843
-0.135,1741620184433022544
-0.141,1741620184473028548
-0.141,1741620184506361827
-0.141,1741620184545767343
-0.139,1741620184585520376
-0.139,1741620184628620631
-0.136,1741620184672305018
-0.136,1741620184705751640
-0.136,1741620184745977419
-0.138,1741620184785920853
-0.138,1741620184825905008
-0.136,1741620184868944996
-0.136,1741620184905902161
-0.136,1741620184945755441
-0.137,1741620184988353015
-0.137,1741620185025510598
-0.141,1741620185074409683
-0.141,1741620185105928140
-0.141,1741620185145698012
-0.14,1741620185185930882
-0.14,1741620185226644643
-0.137,1741620185273483029
-0.137,1741620185305717288
-0.137,1741620185348067765
-0.135,1741620185385906967
-0.135,1741620185427436953
-0.137,1741620185478036081
-0.137,1741620185505512901
-0.137,1741620185547958538
-0.138,1741620185585543662
-0.138,1741620185626680707
-0.138,1741620185677846419
-0.138,1741620185705534569
-0.138,1741620185754575769
-0.141,1741620185788599829
-0.141,1741620185826949856
-0.135,1741620185868906688
-0.135,1741620185906099427
-0.135,1741620185946203716
-0.138,1741620185985971670
-0.138,1741620186026053203
-0.137,1741620186067500654
-0.137,1741620186105712532
-0.137,1741620186145774789
-0.141,1741620186186010851
-0.141,1741620186226635110
-0.144,1741620186274780494
-0.144,1741620186305872202
-0.144,1741620186348514605
-0.154,1741620186385914526
-0.154,1741620186426624185
-0.168,1741620186473845741
-0.168,1741620186506927282
-0.168,1741620186545638294
-0.189,1741620186585554982
-0.189,1741620186625521267
-0.214,1741620186676464372
-0.214,1741620186705627868
-0.214,1741620186745508748
-0.235,1741620186785002931
-0.235,1741620186832019603
-0.261,1741620186865054891
-0.261,1741620186905571442
-0.261,1741620186945568053
-0.287,1741620186985518112
-0.287,1741620187028092707
-0.308,1741620187073230859
-0.308,1741620187105815801
-0.308,1741620187147888766
-0.332,1741620187186139140
-0.332,1741620187225597536
-0.355,1741620187266489662
-0.355,1741620187305579628
-0.355,1741620187345613143
-0.372,1741620187385556105
-0.372,1741620187430375495
-0.396,1741620187465613457
-0.396,1741620187505487447
-0.396,1741620187545470194
-0.412,1741620187585550655
-0.412,1741620187625511819
-0.427,1741620187669690672
-0.427,1741620187705829015
-0.427,1741620187745870262
-0.442,1741620187785831512
-0.442,1741620187825806100
-0.454,1741620187870532726
-0.454,1741620187905295663
-0.454,1741620187947908462
-0.462,1741620187985428404
-0.462,1741620188027994771
-0.47,1741620188067987105
-0.47,1741620188105731161
-0.47,1741620188145840382
-0.476,1741620188185502263
-0.476,1741620188226040246
-0.476,1741620188270544885
-0.476,1741620188305381698
-0.476,1741620188345415867
-0.477,1741620188385315297
-0.477,1741620188426196542
-0.477,1741620188469924933
-0.477,1741620188505592063
-0.477,1741620188545753518
-0.475,1741620188585478954
-0.475,1741620188625933037
-0.473,1741620188674546072
-0.473,1741620188705629183
-0.473,1741620188745594046
-0.46,1741620188787469215
-0.46,1741620188826183105
-0.459,1741620188874943056
-0.459,1741620188905716855
-0.459,1741620188945815152
-0.446,1741620188988431602
-0.446,1741620189026003569
-0.44,1741620189069467278
-0.44,1741620189105889583
-0.44,1741620189145714002
-0.424,1741620189185555592
-0.424,1741620189225590357
-0.417,1741620189269354597
-0.417,1741620189305607018
-0.417,1741620189345485175
-0.401,1741620189385411366
-0.401,1741620189425627493
-0.39,1741620189469139671
-0.39,1741620189505481628
-0.39,1741620189545338413
-0.375,1741620189585427167
-0.375,1741620189625135263
-0.36,1741620189668843871
-0.36,1741620189705365876
-0.36,1741620189745410835
-0.345,1741620189784846341
-0.345,1741620189825650288
-0.332,1741620189871869041
-0.332,1741620189905989447
-0.332,1741620189945769760
-0.317,1741620189985586368
-0.317,1741620190025393282
-0.307,1741620190070393913
-0.307,1741620190105445740
-0.307,1741620190145341300
-0.291,1741620190185349295
-0.291,1741620190228076890
-0.287,1741620190275783992
-0.287,1741620190307159564
-0.287,1741620190346760724
-0.275,1741620190385287029
-0.275,1741620190428608620
-0.273,1741620190475024770
-0.273,1741620190507414570
-0.273,1741620190545611813
-0.272,1741620190586297460
-0.272,1741620190626229795
-0.268,1741620190673950936
-0.268,1741620190705551916
-0.268,1741620190745479938
-0.276,1741620190784770749
-0.276,1741620190827148608
-0.278,1741620190865672604
-0.278,1741620190905529785
-0.278,1741620190945714862
-0.287,1741620190985666862
-0.287,1741620191025648089
-0.295,1741620191066518441
-0.295,1741620191105649463
-0.295,1741620191145657289
-0.304,1741620191185768484
-0.304,1741620191225869222
-0.31,1741620191278681782
-0.31,1741620191305858535
-0.31,1741620191345322411
-0.326,1741620191385292761
-0.326,1741620191425911808
-0.339,1741620191471466018
-0.339,1741620191505264512
-0.339,1741620191546167960
-0.343,1741620191585769367
-0.343,1741620191625649289
-0.357,1741620191669663265
-0.357,1741620191705564092
-0.357,1741620191745488208
-0.371,1741620191786524417
-0.371,1741620191825461000
-0.38,1741620191867244677
-0.38,1741620191914637495
-0.38,1741620191945384603
-0.393,1741620191985454765
-0.393,1741620192026160045
-0.405,1741620192069334011
-0.405,1741620192105422084
-0.405,1741620192145815187
-0.408,1741620192185552416
-0.408,1741620192225557286
-0.415,1741620192269483443
-0.415,1741620192305481998
-0.415,1741620192345541949
-0.419,1741620192386563510
-0.419,1741620192426396998
-0.423,1741620192470384874
-0.423,1741620192505758509
-0.423,1741620192548150908
-0.421,1741620192585921434
-0.421,1741620192625721244
-0.425,1741620192669069240
-0.425,1741620192706108917
-0.425,1741620192745496516
-0.422,1741620192785649219
-0.422,1741620192825447445
-0.423,1741620192869268706
-0.423,1741620192905940158
-0.423,1741620192945732650
-0.419,1741620192985414720
-0.419,1741620193025550690
-0.409,1741620193073557413
-0.409,1741620193105436189
-0.409,1741620193145429815
-0.403,1741620193185776462
-0.403,1741620193230519039
-0.393,1741620193278241024
-0.393,1741620193305614901
-0.393,1741620193345553481
-0.38,1741620193385647438
-0.38,1741620193426764819
-0.364,1741620193470383718
-0.364,1741620193505408375
-0.364,1741620193545203101
-0.357,1741620193585683859
-0.357,1741620193625589344
-0.345,1741620193669097049
-0.345,1741620193708734604
-0.345,1741620193746198885
-0.337,1741620193785582521
-0.337,1741620193825638927
-0.329,1741620193868979448
-0.329,1741620193905559476
-0.329,1741620193945485444
-0.323,1741620193988192490
-0.323,1741620194025765342
-0.311,1741620194070801534
-0.311,1741620194105759195
-0.311,1741620194145715651
-0.308,1741620194185850891
-0.308,1741620194226103842
-0.308,1741620194271353142
-0.308,1741620194305772029
-0.308,1741620194345797984
-0.305,1741620194385725199
-0.305,1741620194427662132
-0.301,1741620194466997691
-0.301,1741620194505709602
-0.301,1741620194545603192
-0.302,1741620194585788389
-0.302,1741620194630507230
-0.303,1741620194676871727
-0.303,1741620194705784826
-0.303,1741620194745805159
-0.306,1741620194785749912
-0.306,1741620194825721093
-0.307,1741620194877261125
-0.307,1741620194905865318
-0.307,1741620194945883397
-0.31,1741620194985696682
-0.31,1741620195025380725
-0.319,1741620195074491369
-0.319,1741620195122360663
-0.319,1741620195145490238
-0.33,1741620195185304859
-0.33,1741620195226099406
-0.333,1741620195274798650
-0.333,1741620195321836397
-0.333,1741620195345574311
-0.344,1741620195385576543
-0.344,1741620195426590291
-0.345,1741620195474297130
-0.345,1741620195521667251
-0.345,1741620195545698283
-0.353,1741620195585628924
-0.353,1741620195625536783
-0.364,1741620195674825862
-0.364,1741620195705940858
-0.364,1741620195750030105
-0.364,1741620195785604757
-0.364,1741620195826268526
-0.37,1741620195876079201
-0.37,1741620195905776232
-0.37,1741620195945785432
-0.374,1741620195985867511
-0.374,1741620196027419580
-0.386,1741620196076733890
-0.386,1741620196105774451
-0.386,1741620196145751183
-0.39,1741620196185700353
-0.39,1741620196225889561
-0.394,1741620196273951650
-0.394,1741620196305794575
-0.394,1741620196345678003
-0.398,1741620196385739432
-0.398,1741620196425761543
-0.396,1741620196470843006
-0.396,1741620196514538915
-0.396,1741620196545617671
-0.396,1741620196585635663
-0.396,1741620196625600163
-0.391,1741620196668745969
-0.391,1741620196705908071
-0.391,1741620196745443607
-0.389,1741620196785405084
-0.389,1741620196826255745
-0.384,1741620196870079601
-0.384,1741620196914366428
-0.384,1741620196949182809
-0.382,1741620196995961774
-0.382,1741620197025817866
-0.382,1741620197070456601
-0.382,1741620197118648316
-0.382,1741620197145833513
-0.373,1741620197185685550
-0.373,1741620197226220911
-0.369,1741620197267004277
-0.369,1741620197305706313
-0.369,1741620197345793594
-0.359,1741620197385637098
-0.359,1741620197425599201
-0.355,1741620197471166728
-0.355,1741620197508268095
-0.355,1741620197545427685
-0.352,1741620197585709662
-0.352,1741620197625870229
-0.345,1741620197674246681
-0.345,1741620197708110180
-0.345,1741620197745603453
-0.338,1741620197785683831
-0.338,1741620197825619848
-0.336,1741620197875031423
-0.336,1741620197922929775
-0.336,1741620197947854571
-0.323,1741620197987443150
-0.323,1741620198025628524
-0.328,1741620198070676997
-0.328,1741620198114485801
-0.328,1741620198145517927
-0.327,1741620198196653696
-0.327,1741620198226119145
-0.324,1741620198268263891
-0.324,1741620198307756321
-0.324,1741620198347548258
-0.318,1741620198385870398
-0.318,1741620198426745017
-0.322,1741620198474948256
-0.322,1741620198508708845
-0.322,1741620198545237020
-0.321,1741620198585217394
-0.321,1741620198625249335
-0.323,1741620198675485398
-0.323,1741620198705558688
-0.323,1741620198745780321
-0.327,1741620198785847651
-0.327,1741620198825725968
-0.333,1741620198874572763
-0.333,1741620198908962536
-0.333,1741620198948246336
-0.341,1741620198986104746
-0.341,1741620199025691953
-0.342,1741620199079112940
-0.342,1741620199108398612
-0.342,1741620199145802261
-0.347,1741620199185773925
-0.347,1741620199226710106
-0.357,1741620199276514833
-0.357,1741620199305767171
-0.357,1741620199345832788
-0.363,1741620199385628602
-0.363,1741620199426804771
-0.37,1741620199476185754
-0.37,1741620199505623521
-0.37,1741620199545352734
-0.367,1741620199587998282
-0.367,1741620199625537576
-0.374,1741620199675416928
-0.374,1741620199708296151
-0.374,1741620199745545739
-0.378,1741620199785380465
-0.378,1741620199825971370
-0.381,1741620199871750726
-0.381,1741620199912348869
-0.381,1741620199945334284
-0.381,1741620199985325789
-0.381,1741620200025403792
-0.384,1741620200077829403
-0.384,1741620200108544307
-0.384,1741620200145514895
-0.382,1741620200185349441
-0.382,1741620200226100299
-0.38,1741620200276409030
-0.38,1741620200305671087
-0.38,1741620200345403682
-0.378,1741620200385498417
-0.378,1741620200426102721
-0.376,1741620200477059836
-0.376,1741620200507371071
-0.376,1741620200545030353
-0.376,1741620200587651838
-0.376,1741620200625122780
-0.372,1741620200676970084
-0.372,1741620200705125953
-0.372,1741620200745074699
-0.366,1741620200785095749
-0.366,1741620200824995129
-0.367,1741620200871640484
-0.367,1741620200905247423
-0.367,1741620200945164189
-0.363,1741620200985242068
-0.363,1741620201024806373
-0.354,1741620201070129267
-0.354,1741620201105240679
-0.354,1741620201145087905
-0.351,1741620201187543283
-0.351,1741620201225164528
-0.346,1741620201269662113
-0.346,1741620201305079199
-0.346,1741620201345466009
-0.346,1741620201385113153
-0.346,1741620201425641695
-0.348,1741620201470216953
-0.348,1741620201505140621
-0.348,1741620201545103231
-0.34,1741620201587550532
-0.34,1741620201625112119
-0.334,1741620201668589247
-0.334,1741620201705707172
-0.334,1741620201745476519
-0.341,1741620201785167963
-0.341,1741620201825256748
-0.338,1741620201865411477
-0.338,1741620201905304549
-0.338,1741620201947603268
-0.335,1741620201985613172
-0.335,1741620202027837076
-0.334,1741620202078035865
-0.334,1741620202105051998
-0.334,1741620202145175952
-0.328,1741620202185131726
-0.328,1741620202225356254
-0.316,1741620202275181204
-0.316,1741620202313563402
-0.316,1741620202345258778
-0.307,1741620202385175080
-0.307,1741620202425242564
-0.292,1741620202474435192
-0.292,1741620202508706553
-0.292,1741620202545562285
-0.281,1741620202585569546
-0.281,1741620202625642618
-0.265,1741620202671517379
-0.265,1741620202719501180
-0.265,1741620202745591941
-0.254,1741620202785430415
-0.254,1741620202825492599
-0.234,1741620202870339506
-0.234,1741620202914471963
-0.234,1741620202945372084
-0.218,1741620202985449989
-0.218,1741620203025402140
-0.198,1741620203068913808
-0.198,1741620203105362176
-0.198,1741620203145351541
-0.187,1741620203185426203
-0.187,1741620203225278949
-0.166,1741620203268969908
-0.166,1741620203305373739
-0.166,1741620203345551742
-0.151,1741620203385539848
-0.151,1741620203427657110
-0.134,1741620203471690048
-0.134,1741620203512930099
-0.134,1741620203545860465
-0.126,1741620203599545552
-0.126,1741620203631709114
-0.125,1741620203665963120
-0.125,1741620203714677912
-0.125,1741620203746586781
-0.126,1741620203787791482
-0.126,1741620203825164003
-0.13,1741620203870686033
-0.13,1741620203905418426
-0.13,1741620203945641586
-0.139,1741620203985529770
-0.139,1741620204025355661
-0.142,1741620204065278255
-0.142,1741620204114470869
-0.142,1741620204145504292
-0.143,1741620204185277447
-0.143,1741620204225440522
-0.148,1741620204268389450
-0.148,1741620204316474967
-0.148,1741620204345367358
-0.148,1741620204385354402
-0.148,1741620204425600261
-0.146,1741620204465413245
-0.146,1741620204517109896
-0.146,1741620204545718890
-0.143,1741620204585605299
-0.143,1741620204625775748
-0.141,1741620204667890769
-0.141,1741620204720963219
-0.141,1741620204745576374
-0.136,1741620204785598596
-0.136,1741620204825456907
-0.136,1741620204872044715
-0.136,1741620204921657832
-0.136,1741620204945489575
-0.136,1741620204985593240
-0.136,1741620205026173035
-0.136,1741620205072530482
-0.136,1741620205113187083
-0.136,1741620205145694109
-0.139,1741620205185688995
-0.139,1741620205228488089
-0.137,1741620205268742485
-0.137,1741620205312521450
-0.137,1741620205345713797
-0.145,1741620205386007023
-0.145,1741620205425417932
-0.144,1741620205472914940
-0.144,1741620205519325009
-0.144,1741620205545356174
-0.141,1741620205585331752
-0.141,1741620205625515974
-0.141,1741620205667423801
-0.141,1741620205721230670
-0.141,1741620205753478720
-0.138,1741620205785291810
-0.138,1741620205825384350
-0.136,1741620205867797740
-0.136,1741620205920715055
-0.136,1741620205951427436
-0.136,1741620206000715147
-0.136,1741620206029296089
-0.137,1741620206070360490
-0.137,1741620206121593739
-0.137,1741620206159376973
-0.141,1741620206185956755
-0.141,1741620206227592703
-0.136,1741620206265758814
-0.136,1741620206311959978
-0.136,1741620206345631585
-0.135,1741620206388310191
-0.135,1741620206425637787
-0.14,1741620206469951630
-0.14,1741620206513696365
-0.14,1741620206545573913
-0.14,1741620206585418169
-0.14,1741620206625579064
-0.14,1741620206665684436
-0.14,1741620206712621679
-0.14,1741620206745631380
-0.139,1741620206785530531
-0.139,1741620206827792791
-0.138,1741620206867158633
-0.138,1741620206920067241
-0.138,1741620206945457366
-0.138,1741620206985251982
-0.138,1741620207025330475
-0.135,1741620207065235601
-0.135,1741620207113235462
-0.135,1741620207145311140
-0.137,1741620207187578347
-0.137,1741620207225403961
-0.14,1741620207271604144
-0.14,1741620207321562613
-0.14,1741620207345620383
-0.136,1741620207385553589
-0.136,1741620207428708077
-0.137,1741620207471821347
-0.137,1741620207505367038
-0.137,1741620207545075855
-0.141,1741620207585163002
-0.141,1741620207625149738
-0.141,1741620207668827825
-0.141,1741620207712216047
-0.141,1741620207745285324
-0.143,1741620207785504415
-0.143,1741620207825565982
-0.142,1741620207869705132
-0.142,1741620207920763997
-0.142,1741620207945741256
-0.141,1741620207985506459
-0.141,1741620208025147910
-0.137,1741620208070965082
-0.137,1741620208107407310
-0.137,1741620208145110545
-0.141,1741620208185131251
-0.141,1741620208225007666
-0.139,1741620208264933957
-0.139,1741620208308056539
-0.139,1741620208344905637
-0.138,1741620208384870079
-0.138,1741620208425148647
-0.137,1741620208466802081
-0.137,1741620208511813328
-0.137,1741620208545213042
-0.139,1741620208585065324
-0.139,1741620208625026917
-0.141,1741620208664986343
-0.141,1741620208714522420
-0.141,1741620208745047654
-0.14,1741620208785397655
-0.14,1741620208825302096
-0.139,1741620208881020590
-0.139,1741620208915978419
-0.139,1741620208945258569
-0.141,1741620208985341788
-0.141,1741620209025036896
-0.137,1741620209065936861
-0.137,1741620209106666630
-0.137,1741620209145049314
-0.143,1741620209185692055
-0.143,1741620209224972397
-0.143,1741620209268494302
-0.143,1741620209307297218
-0.143,1741620209345922115
-0.141,1741620209385466306
-0.141,1741620209425121964
-0.138,1741620209468301339
-0.138,1741620209517180781
-0.138,1741620209545119754
-0.138,1741620209585178882
-0.138,1741620209625163775
-0.137,1741620209664995856
-0.137,1741620209716398706
-0.137,1741620209745785975
-0.137,1741620209785811530
-0.137,1741620209825042243
-0.138,1741620209867922105
-0.138,1741620209916011688
-0.138,1741620209945681933
-0.142,1741620209984904029
-0.142,1741620210026543037
-0.14,1741620210068234949
-0.14,1741620210117074288
-0.14,1741620210145285744
-0.139,1741620210185287034
-0.139,1741620210225564985
-0.137,1741620210269365780
-0.137,1741620210307520640
-0.137,1741620210348949218
-0.142,1741620210385438492
-0.142,1741620210425191393
-0.14,1741620210465345024
-0.14,1741620210518153094
-0.14,1741620210545274978
-0.137,1741620210588007599
-0.137,1741620210625202445
-0.138,1741620210669451858
-0.138,1741620210713471001
-0.138,1741620210745081788
-0.142,1741620210785513322
-0.142,1741620210824976032
-0.139,1741620210866161726
-0.139,1741620210913195762
-0.139,1741620210947867027
-0.14,1741620210985768582
-0.14,1741620211025617066
-0.139,1741620211068445109
-0.139,1741620211112606653
-0.139,1741620211147836540
-0.14,1741620211185228381
-0.14,1741620211225410423
-0.137,1741620211265635489
-0.137,1741620211311818796
-0.137,1741620211345112068
-0.137,1741620211385127516
-0.137,1741620211427318990
-0.138,1741620211465624617
-0.138,1741620211507675977
-0.138,1741620211545039068
-0.144,1741620211585257101
-0.144,1741620211625047613
-0.141,1741620211667554946
-0.141,1741620211711403621
-0.141,1741620211745539428
-0.141,1741620211785273756
-0.141,1741620211825390698
-0.141,1741620211865005536
-0.141,1741620211909074933
-0.141,1741620211945682695
-0.135,1741620211987618798
-0.135,1741620212025298609
-0.142,1741620212069534282
-0.142,1741620212111348590
-0.142,1741620212145064570
-0.137,1741620212184993756
-0.137,1741620212225024263
-0.14,1741620212264948132
-0.14,1741620212308204958
-0.14,1741620212345029814
-0.142,1741620212384992395
-0.142,1741620212425138922
-0.138,1741620212464931286
-0.138,1741620212516556547
-0.138,1741620212544998194
-0.139,1741620212584989320
-0.139,1741620212625081531
-0.142,1741620212665116161
-0.142,1741620212708236988
-0.142,1741620212744955629
-0.14,1741620212785078105
-0.14,1741620212825542373
-0.14,1741620212865255512
-0.14,1741620212918457650
-0.14,1741620212945084512
-0.143,1741620212985205227
-0.143,1741620213025136373
-0.139,1741620213065133934
-0.139,1741620213118281492
-0.139,1741620213145216893
-0.137,1741620213185288118
-0.137,1741620213225211542
-0.139,1741620213265034206
-0.139,1741620213316378497
