_data,timestamp
-0.171,1741622072438234964
-0.17,1741622072478316446
-0.17,1741622072520860324
-0.174,1741622072565123222
-0.174,1741622072609418768
-0.174,1741622072638422623
-0.168,1741622072679111445
-0.168,1741622072718672434
-0.167,1741622072760414143
-0.167,1741622072808060317
-0.167,1741622072838505753
-0.174,1741622072878471500
-0.174,1741622072918389409
-0.172,1741622072965303208
-0.172,1741622073013058603
-0.172,1741622073038829822
-0.178,1741622073078646644
-0.178,1741622073118591439
-0.186,1741622073159180940
-0.186,1741622073204619929
-0.186,1741622073238644848
-0.184,1741622073278467755
-0.184,1741622073318907001
-0.185,1741622073359766175
-0.185,1741622073401980413
-0.185,1741622073438559995
-0.181,1741622073478658609
-0.181,1741622073520772930
-0.186,1741622073571790998
-0.186,1741622073607117662
-0.186,1741622073638661124
-0.179,1741622073678799292
-0.179,1741622073719338309
-0.179,1741622073759754023
-0.179,1741622073808125413
-0.179,1741622073839144646
-0.182,1741622073879190777
-0.182,1741622073919071537
-0.185,1741622073962208243
-0.185,1741622074008576206
-0.185,1741622074039155716
-0.181,1741622074079200358
-0.181,1741622074119354513
-0.19,1741622074166816044
-0.19,1741622074213620832
-0.19,1741622074239200231
-0.19,1741622074279278080
-0.19,1741622074319295615
-0.187,1741622074366196642
-0.187,1741622074413568518
-0.187,1741622074439530965
-0.192,1741622074479377692
-0.192,1741622074519562720
-0.194,1741622074566756204
-0.194,1741622074601620784
-0.194,1741622074639695104
-0.197,1741622074679953523
-0.197,1741622074719772844
-0.207,1741622074768077612
-0.207,1741622074801886163
-0.207,1741622074839604085
-0.209,1741622074879706895
-0.209,1741622074919628386
-0.209,1741622074968404259
-0.209,1741622074999699901
-0.209,1741622075040077683
-0.216,1741622075082261384
-0.216,1741622075119417452
-0.221,1741622075159928964
-0.221,1741622075205690161
-0.221,1741622075239963467
-0.224,1741622075279591397
-0.224,1741622075330786920
-0.23,1741622075362700100
-0.23,1741622075399900670
-0.23,1741622075440549465
-0.234,1741622075487802717
-0.234,1741622075519378144
-0.236,1741622075559357374
-0.236,1741622075610002408
-0.236,1741622075639708771
-0.238,1741622075679769547
-0.238,1741622075720461402
-0.246,1741622075766114197
-0.246,1741622075799825409
-0.246,1741622075839731119
-0.252,1741622075891405601
-0.252,1741622075920660518
-0.253,1741622075960123211
-0.253,1741622076009950019
-0.253,1741622076043794089
-0.262,1741622076080844617
-0.262,1741622076120011116
-0.264,1741622076172780679
-0.264,1741622076199722147
-0.264,1741622076240631630
-0.274,1741622076279792625
-0.274,1741622076330084265
-0.277,1741622076362134852
-0.277,1741622076399995402
-0.277,1741622076450964295
-0.276,1741622076480362738
-0.276,1741622076520205961
-0.286,1741622076575710395
-0.286,1741622076602678427
-0.286,1741622076640238178
-0.29,1741622076680197243
-0.29,1741622076720111815
-0.297,1741622076760322116
-0.297,1741622076800322082
-0.297,1741622076851053349
-0.302,1741622076882740737
-0.302,1741622076920641217
-0.309,1741622076970828565
-0.309,1741622077000222916
-0.309,1741622077039990983
-0.312,1741622077080097540
-0.312,1741622077133338755
-0.318,1741622077165788908
-0.318,1741622077200751458
-0.318,1741622077253165655
-0.326,1741622077281929001
-0.326,1741622077320202029
-0.332,1741622077360818490
-0.332,1741622077400149888
-0.332,1741622077440788884
-0.338,1741622077480657036
-0.338,1741622077527545737
-0.344,1741622077560853128
-0.344,1741622077600109179
-0.344,1741622077650814245
-0.352,1741622077682764110
-0.352,1741622077720084752
-0.357,1741622077760341143
-0.357,1741622077807177502
-0.357,1741622077840533041
-0.364,1741622077880280225
-0.364,1741622077933066348
-0.37,1741622077964262387
-0.37,1741622078000523326
-0.37,1741622078040567656
