_data,timestamp
-0.171,1741620254504285657
-0.171,1741620254553574810
-0.189,1741620254592263808
-0.189,1741620254624354389
-0.204,1741620254664341276
-0.204,1741620254704431570
-0.204,1741620254757323087
-0.22,1741620254784442776
-0.22,1741620254824531019
-0.244,1741620254864589496
-0.244,1741620254907904412
-0.244,1741620254958286686
-0.273,1741620254984842029
-0.273,1741620255024680044
-0.288,1741620255064578197
-0.288,1741620255115433282
-0.288,1741620255147568439
-0.311,1741620255187569049
-0.311,1741620255224595513
-0.335,1741620255264460414
-0.335,1741620255304197567
-0.335,1741620255353873629
-0.354,1741620255388095399
-0.354,1741620255424573497
-0.374,1741620255467358187
-0.374,1741620255512902232
-0.374,1741620255544361133
-0.393,1741620255584932606
-0.393,1741620255632392022
-0.402,1741620255669746511
-0.402,1741620255704644084
-0.402,1741620255745590294
-0.415,1741620255787938426
-0.415,1741620255825017799
-0.43,1741620255864587909
-0.43,1741620255911615207
-0.43,1741620255944417996
-0.441,1741620255984097953
-0.441,1741620256036845048
-0.448,1741620256074643016
-0.448,1741620256104299896
-0.448,1741620256144666952
-0.455,1741620256188388470
-0.455,1741620256224071440
-0.459,1741620256264231039
-0.459,1741620256309481756
-0.459,1741620256350158459
-0.463,1741620256385263626
-0.463,1741620256438628810
-0.461,1741620256469335822
-0.461,1741620256504475486
-0.461,1741620256544423856
-0.464,1741620256592799599
-0.464,1741620256629419709
-0.462,1741620256664457193
-0.462,1741620256707938393
-0.462,1741620256757801906
-0.454,1741620256786837097
-0.454,1741620256824517807
-0.442,1741620256874036995
-0.442,1741620256905393134
-0.442,1741620256946712939
-0.44,1741620256997707781
-0.44,1741620257028127928
-0.432,1741620257067681301
-0.432,1741620257110296290
-0.432,1741620257153778703
-0.424,1741620257186272953
-0.424,1741620257227324988
-0.415,1741620257269512978
-0.415,1741620257304909556
-0.415,1741620257344424666
-0.404,1741620257393423203
-0.404,1741620257429275885
-0.389,1741620257464196923
-0.389,1741620257505129323
-0.389,1741620257552750346
-0.377,1741620257585254731
-0.377,1741620257624544628
-0.363,1741620257671723835
-0.363,1741620257704609294
-0.363,1741620257744394328
-0.345,1741620257803051802
-0.345,1741620257830782853
-0.335,1741620257866495985
-0.335,1741620257904016926
-0.335,1741620257958736667
-0.318,1741620257994951331
-0.318,1741620258024574486
-0.309,1741620258064407413
-0.309,1741620258109272849
-0.309,1741620258144704929
-0.297,1741620258184010567
-0.297,1741620258232613972
-0.284,1741620258266153390
-0.284,1741620258304110019
-0.284,1741620258344738473
-0.277,1741620258385546911
-0.277,1741620258424597286
-0.275,1741620258464157885
-0.275,1741620258513579181
-0.275,1741620258546259566
-0.275,1741620258586308267
-0.275,1741620258629945985
-0.264,1741620258664766603
-0.264,1741620258706892146
-0.264,1741620258744531229
-0.263,1741620258795382579
-0.263,1741620258826556970
-0.267,1741620258864519794
-0.267,1741620258908505337
-0.267,1741620258946160794
-0.265,1741620258985011509
-0.265,1741620259033177607
-0.273,1741620259075311154
-0.273,1741620259106045282
-0.273,1741620259144261990
-0.281,1741620259183868565
-0.281,1741620259227790316
-0.287,1741620259264048971
-0.287,1741620259309163312
-0.287,1741620259355129251
-0.297,1741620259385354526
-0.297,1741620259435806101
-0.307,1741620259470766483
-0.307,1741620259506058637
-0.307,1741620259544421051
-0.317,1741620259591365449
-0.317,1741620259638200286
-0.325,1741620259664378215
-0.325,1741620259717436022
-0.325,1741620259749230132
-0.331,1741620259787662879
-0.331,1741620259824397958
-0.348,1741620259873594339
-0.348,1741620259904447466
-0.348,1741620259944863758
-0.357,1741620259985068854
-0.357,1741620260025135719
-0.366,1741620260065730596
-0.366,1741620260104281217
-0.366,1741620260153771893
-0.375,1741620260184408948
-0.375,1741620260224432539
-0.384,1741620260278960478
-0.384,1741620260315821326
-0.384,1741620260350568998
-0.388,1741620260384503288
-0.388,1741620260435461848
-0.391,1741620260467551235
-0.391,1741620260506234085
-0.391,1741620260550926961
-0.395,1741620260584633068
-0.395,1741620260626197201
-0.4,1741620260665780439
-0.4,1741620260711411358
-0.4,1741620260744273387
-0.403,1741620260784307881
-0.403,1741620260833777280
-0.394,1741620260865962822
-0.394,1741620260904984297
-0.394,1741620260957753894
-0.395,1741620260990334695
-0.395,1741620261037055336
-0.395,1741620261064482843
-0.395,1741620261114623729
-0.395,1741620261146409013
-0.39,1741620261184967989
-0.39,1741620261227809377
-0.387,1741620261269634652
-0.387,1741620261304482364
-0.387,1741620261349492010
