_channels,timestamp
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255244185772
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255294179861
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255344471635
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255394241256
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255444001258
"[1500 1500 1419 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255494104788
"[1500 1500 1419 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255543960427
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255594344395
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255644310602
"[1500 1500 1429 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255693905990
"[1500 1500 1429 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255744026731
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255793941505
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255844031305
"[1500 1500 1439 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255894212567
"[1500 1500 1439 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255944374881
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620255994061323
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256044068086
"[1500 1500 1445 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256094091443
"[1500 1500 1445 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256144471216
"[1500 1500 1448 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256194135513
"[1500 1500 1448 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256244278205
"[1500 1500 1449 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256294140840
"[1500 1500 1449 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256344083476
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256394515970
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256444028687
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256494077475
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256543985114
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256594458247
"[1500 1500 1451 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256643966083
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256693967544
"[1500 1500 1450 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256744434842
"[1500 1500 1447 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256793967383
"[1500 1500 1447 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256843859031
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256893969581
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256944724789
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620256994151481
"[1500 1500 1442 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257043959061
"[1500 1500 1440 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257094210686
"[1500 1500 1440 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257144099734
"[1500 1500 1437 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257193909354
"[1500 1500 1437 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257244019760
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257294252475
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257344107976
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257394640000
"[1500 1500 1430 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257443922139
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257494626850
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257544070421
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257594210352
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257644101774
"[1500 1500 1415 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257693956258
"[1500 1500 1415 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257744097682
"[1500 1500 1415 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257794031386
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257844012126
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257894033459
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257944132791
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620257994356308
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258044288574
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258094365363
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258144638913
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258194059393
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258244004841
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258294041817
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258344622609
"[1500 1500 1385 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258394033410
"[1500 1500 1385 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258444209243
"[1500 1500 1384 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258494034142
"[1500 1500 1384 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258544622080
"[1500 1500 1384 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258593888473
"[1500 1500 1384 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258644075509
"[1500 1500 1381 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258694048691
"[1500 1500 1381 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258743946521
"[1500 1500 1381 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258794105310
"[1500 1500 1380 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258844285571
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258894731537
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258943870704
"[1500 1500 1381 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620258994516727
"[1500 1500 1381 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259044059654
"[1500 1500 1384 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259094240731
"[1500 1500 1384 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259144233329
"[1500 1500 1387 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259194031143
"[1500 1500 1387 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259243997212
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259294059236
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259344598029
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259394066821
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259443961748
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259494626188
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259544364994
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259593799637
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259644043363
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259694214742
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259744012809
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259794058105
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259844282641
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259894039340
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259944786192
"[1500 1500 1413 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620259994300323
"[1500 1500 1413 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260044057595
"[1500 1500 1416 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260093894777
"[1500 1500 1416 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260143979418
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260194001268
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260244062105
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260294044536
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260344278690
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260394021964
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260443855502
"[1500 1500 1425 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260494097048
"[1500 1500 1425 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260544134316
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260594279737
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260644039555
"[1500 1500 1428 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260694082755
"[1500 1500 1428 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260743965463
"[1500 1500 1429 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260793926428
"[1500 1500 1429 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260843954129
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260894391730
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260944500692
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620260994019268
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261044111324
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261094199740
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261144667075
"[1500 1500 1425 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261194629338
"[1500 1500 1425 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261244149347
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261294102717
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261344034422
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261393960255
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261444964725
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261494441130
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261544086507
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261594074195
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261644131234
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261694193329
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261744189744
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261794436376
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261844214729
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261894221312
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261944166241
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620261994039451
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262044359092
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262094077693
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262144777908
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262193956375
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262243940046
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262293940403
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262343939926
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262394454780
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262443981747
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262493957444
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262544182868
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262594077496
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262644072351
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262694148312
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262744168756
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262794064911
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262844011262
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262894090324
"[1500 1500 1392 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262944260989
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620262994170154
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263044149710
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263094179491
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263143991292
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263194033585
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263244030934
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263294532453
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263344300063
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263394231826
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263444070942
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263494262893
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263544285643
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263594726930
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263643976291
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263694797047
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263744276774
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263794264099
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263843982781
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263894096708
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263944802395
"[1500 1500 1415 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620263994224454
"[1500 1500 1415 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264043975310
"[1500 1500 1416 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264094078662
"[1500 1500 1416 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264144173121
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264193888950
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264244000948
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264294113832
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264344094792
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264394125712
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264444016840
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264494633335
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264544318286
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264594432060
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264644063182
"[1500 1500 1425 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264694781259
"[1500 1500 1425 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264744110096
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264793972214
"[1500 1500 1423 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264844685601
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264894224204
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264944191586
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620264994600540
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265044262064
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265094059535
"[1500 1500 1420 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265144176801
"[1500 1500 1419 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265193962877
"[1500 1500 1419 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265244021040
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265294090806
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265344045516
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265393987046
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265444007150
"[1500 1500 1413 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265494100578
"[1500 1500 1413 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265544056905
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265594107843
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265643966209
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265694108524
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265744081851
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265794502288
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265843953107
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265893906134
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265944078448
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620265994208934
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620266044016189
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620266094145241
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620266144119185
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620266193960802
