_data,timestamp
-0.142,1741619980349442849
-0.154,1741619980389609481
-0.154,1741619980430912307
-0.164,1741619980474700668
-0.164,1741619980521221137
-0.186,1741619980549377033
-0.186,1741619980592051902
-0.186,1741619980629359149
-0.208,1741619980675372449
-0.208,1741619980722983135
-0.227,1741619980749358947
-0.227,1741619980789471702
-0.227,1741619980829213013
-0.247,1741619980869279717
-0.247,1741619980920387101
-0.271,1741619980949544656
-0.271,1741619980989297431
-0.271,1741619981029397541
-0.3,1741619981071938396
-0.3,1741619981120407862
-0.319,1741619981149475272
-0.319,1741619981189513823
-0.319,1741619981229637445
-0.345,1741619981270369274
-0.345,1741619981316280295
-0.366,1741619981349434462
-0.366,1741619981389291316
-0.366,1741619981429599753
-0.389,1741619981471662755
-0.389,1741619981515615787
-0.389,1741619981549516467
-0.413,1741619981589281972
-0.413,1741619981629362353
-0.431,1741619981669929772
-0.431,1741619981714431511
-0.431,1741619981749489099
-0.454,1741619981789397522
-0.454,1741619981829392744
-0.469,1741619981869523863
-0.469,1741619981915426635
-0.469,1741619981949461070
-0.487,1741619981999391969
-0.487,1741619982029319919
-0.5,1741619982069777038
-0.5,1741619982119091274
-0.515,1741619982151625834
-0.515,1741619982189340823
-0.515,1741619982230231838
-0.524,1741619982278147873
-0.524,1741619982309925013
-0.535,1741619982349426939
-0.535,1741619982399346206
-0.535,1741619982433791053
-0.544,1741619982469398489
-0.544,1741619982510222880
-0.546,1741619982564026885
-0.546,1741619982589695779
-0.546,1741619982629411661
-0.55,1741619982684543323
-0.55,1741619982709655818
-0.55,1741619982749653814
-0.554,1741619982789594625
-0.554,1741619982830139753
-0.554,1741619982881702483
-0.554,1741619982909429900
-0.552,1741619982960165180
-0.552,1741619982989461020
-0.552,1741619983029492969
-0.545,1741619983083354089
-0.545,1741619983115961823
-0.543,1741619983149505289
-0.543,1741619983189625117
-0.543,1741619983240773977
-0.539,1741619983272893156
-0.539,1741619983309601962
-0.534,1741619983364184755
-0.534,1741619983392687032
-0.534,1741619983429784947
-0.528,1741619983469303206
-0.528,1741619983516288260
-0.521,1741619983549339263
-0.521,1741619983589375426
-0.521,1741619983637029132
-0.513,1741619983670167632
-0.513,1741619983709657868
-0.513,1741619983758791859
-0.5,1741619983793065243
-0.5,1741619983829254310
-0.495,1741619983869561227
-0.495,1741619983915929935
-0.48,1741619983949989233
-0.48,1741619983989485988
-0.48,1741619984039619300
-0.471,1741619984071887780
-0.471,1741619984109248781
-0.456,1741619984149237159
-0.456,1741619984195431087
-0.456,1741619984229415592
-0.451,1741619984270152207
-0.451,1741619984320713323
-0.436,1741619984352034564
-0.436,1741619984389544950
-0.436,1741619984444070695
-0.426,1741619984476910217
-0.426,1741619984509264031
-0.426,1741619984549219466
-0.41,1741619984603132052
-0.41,1741619984629093368
-0.406,1741619984669464517
-0.406,1741619984721327085
-0.397,1741619984754437527
-0.397,1741619984789228535
-0.397,1741619984830174009
-0.387,1741619984876932697
-0.387,1741619984909812436
-0.379,1741619984949126715
-0.379,1741619984999747739
-0.379,1741619985030159202
-0.371,1741619985069172151
-0.371,1741619985111467074
-0.367,1741619985153172279
-0.367,1741619985189114607
-0.367,1741619985230121815
-0.357,1741619985280164941
-0.357,1741619985312740287
-0.365,1741619985349560619
-0.365,1741619985404979356
-0.365,1741619985437296180
-0.361,1741619985469788292
-0.361,1741619985509158565
-0.361,1741619985555682274
-0.364,1741619985598075882
-0.364,1741619985629273473
-0.363,1741619985685566355
-0.363,1741619985709722182
-0.367,1741619985749720084
-0.367,1741619985789334486
-0.367,1741619985838367322
-0.372,1741619985869353690
-0.372,1741619985909431657
-0.373,1741619985952357258
-0.373,1741619985989328626
-0.373,1741619986029112919
-0.379,1741619986075151338
-0.379,1741619986116838494
-0.384,1741619986149769250
-0.384,1741619986189223565
-0.384,1741619986235539979
-0.391,1741619986269808366
-0.391,1741619986309488896
-0.391,1741619986349849623
-0.404,1741619986393359816
-0.404,1741619986430112774
-0.408,1741619986470491525
-0.408,1741619986516351772
-0.408,1741619986549498411
-0.413,1741619986589600685
-0.413,1741619986635817179
-0.424,1741619986669992219
-0.424,1741619986709723465
-0.424,1741619986760159732
-0.429,1741619986793060630
-0.429,1741619986829330103
-0.439,1741619986869603307
-0.439,1741619986916079738
-0.435,1741619986949803488
-0.435,1741619986989547319
-0.435,1741619987039829025
-0.439,1741619987072847381
-0.439,1741619987109473309
-0.447,1741619987149711300
-0.447,1741619987200309433
-0.447,1741619987229581912
-0.45,1741619987269581318
-0.45,1741619987309545402
-0.45,1741619987355938122
-0.452,1741619987389984891
-0.452,1741619987429649728
-0.452,1741619987478121972
-0.452,1741619987509323466
-0.455,1741619987549375415
-0.455,1741619987592623576
-0.455,1741619987629014504
-0.458,1741619987669244113
-0.458,1741619987717223008
-0.455,1741619987754988245
-0.455,1741619987789669258
-0.455,1741619987829704336
-0.452,1741619987876577471
-0.452,1741619987910201655
-0.459,1741619987949210652
-0.459,1741619988000630833
-0.459,1741619988030518886
-0.448,1741619988069526843
-0.448,1741619988109648591
-0.446,1741619988152654037
-0.446,1741619988189247984
-0.446,1741619988229759218
-0.444,1741619988283053166
-0.444,1741619988316339009
-0.444,1741619988349294878
-0.444,1741619988389596125
-0.444,1741619988433030613
-0.441,1741619988469507264
-0.441,1741619988511726992
-0.441,1741619988553090453
-0.441,1741619988589448931
-0.441,1741619988629269633
-0.436,1741619988680435455
-0.436,1741619988713176153
-0.432,1741619988749242153
-0.432,1741619988789328984
-0.432,1741619988837407124
-0.432,1741619988868998463
-0.432,1741619988909004278
-0.428,1741619988956742926
-0.428,1741619988990129591
-0.428,1741619989029409799
-0.43,1741619989079995084
-0.43,1741619989113689847
-0.43,1741619989150659000
-0.424,1741619989189222639
-0.424,1741619989242890026
-0.425,1741619989275608022
-0.425,1741619989310235661
-0.421,1741619989349936213
-0.421,1741619989399807895
-0.421,1741619989429970671
-0.416,1741619989469490020
-0.416,1741619989520397773
-0.419,1741619989549529771
-0.419,1741619989589454976
-0.419,1741619989643900452
-0.417,1741619989672466462
-0.417,1741619989709366185
-0.419,1741619989749384506
-0.419,1741619989796664753
-0.419,1741619989830771107
-0.42,1741619989869573501
-0.42,1741619989920711334
-0.413,1741619989953064671
-0.413,1741619989989446683
-0.413,1741619990044477968
-0.418,1741619990068991442
-0.418,1741619990110296110
-0.418,1741619990149491642
-0.422,1741619990202984950
-0.422,1741619990229455996
-0.418,1741619990270129033
-0.418,1741619990312942885
-0.418,1741619990353268190
-0.418,1741619990389334577
-0.418,1741619990429577820
-0.424,1741619990477210282
-0.424,1741619990510803979
-0.423,1741619990549487047
-0.423,1741619990601004717
-0.423,1741619990633571664
-0.422,1741619990669149444
-0.422,1741619990725198657
-0.425,1741619990758172563
-0.425,1741619990790377937
-0.425,1741619990829385077
-0.425,1741619990881913099
-0.425,1741619990914037992
-0.422,1741619990949153922
-0.422,1741619991000791292
-0.422,1741619991032867915
-0.427,1741619991069284194
-0.427,1741619991109565815
-0.427,1741619991156354207
-0.426,1741619991190079556
-0.426,1741619991229509424
-0.427,1741619991276569657
-0.427,1741619991309683773
-0.429,1741619991349568110
-0.429,1741619991400289089
-0.429,1741619991432737080
-0.426,1741619991469257249
-0.426,1741619991509242741
-0.427,1741619991557099653
-0.427,1741619991589609355
-0.427,1741619991629206851
-0.427,1741619991671389723
-0.427,1741619991708907283
-0.425,1741619991749430371
-0.425,1741619991789345841
-0.425,1741619991840184876
-0.428,1741619991869924574
-0.428,1741619991909271831
-0.428,1741619991949332243
-0.426,1741619991997123315
-0.426,1741619992029286535
-0.43,1741619992069137466
-0.43,1741619992119373614
-0.433,1741619992149623008
-0.433,1741619992189409433
-0.433,1741619992241117218
-0.431,1741619992269360420
-0.431,1741619992309431408
-0.428,1741619992349374954
-0.428,1741619992397328731
-0.428,1741619992430447251
-0.429,1741619992469518937
-0.429,1741619992520866127
-0.43,1741619992554944641
-0.43,1741619992589142458
-0.43,1741619992647157074
-0.429,1741619992673716377
-0.429,1741619992709396779
-0.428,1741619992749377365
-0.428,1741619992788847621
-0.428,1741619992829086597
-0.432,1741619992869700239
-0.432,1741619992922653943
-0.432,1741619992954951040
-0.43,1741619992989143038
-0.43,1741619993029318769
-0.435,1741619993079699506
-0.435,1741619993112050758
-0.435,1741619993149377345
-0.431,1741619993201749726
-0.431,1741619993234126167
-0.432,1741619993268963202
-0.432,1741619993312205624
-0.433,1741619993357991536
-0.433,1741619993389454044
-0.433,1741619993429468509
-0.427,1741619993481520791
-0.427,1741619993510733030
-0.433,1741619993549162053
-0.433,1741619993601851857
-0.433,1741619993633934801
-0.427,1741619993669851743
-0.427,1741619993718422065
-0.427,1741619993757654718
-0.429,1741619993790020848
-0.429,1741619993829199966
-0.425,1741619993884176068
-0.425,1741619993908895059
-0.425,1741619993948928370
-0.426,1741619993989139291
-0.426,1741619994032258505
-0.422,1741619994069604856
-0.422,1741619994109029016
-0.42,1741619994161454777
-0.42,1741619994189403273
-0.42,1741619994229185693
-0.42,1741619994271693847
-0.42,1741619994314445956
-0.422,1741619994349105564
